"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","status","created_at"
"DS202309193","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","1","06:04:48","06:22:48","5500","45","50","19","200","2023-09-18T17:00:00.000000Z",""
"DS202309193","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:01:56","06:09:56","800","43","50","9","200","2023-09-18T17:00:00.000000Z",""
"DS202309193","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:04:57","06:12:57","2200","38","50","9","200","2023-09-18T17:00:00.000000Z",""
"DS202309193","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:04:22","06:12:22","1500","42","50","9","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:02:23","06:15:23","2800","36","50","14","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:04:06","06:10:06","550","44","50","7","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:03:27","06:08:27","450","39","50","6","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:01:10","06:04:10","230","38","50","4","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:04:39","06:06:39","230","37","50","3","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:03:09","06:07:09","400","36","50","5","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:01:03","06:09:03","850","35","50","9","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:05:12","06:11:12","280","38","50","7","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:05:58","06:14:58","2600","45","50","10","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:05:47","06:13:47","1700","42","50","9","200","2023-09-18T17:00:00.000000Z",""
"DS202309194","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:03:34","06:07:34","1600","48","50","5","200","2023-09-18T17:00:00.000000Z",""
"DS202309201","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:01:21","06:09:21","1900","46","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:02:06","06:07:06","850","42","35","5","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:03:34","06:07:34","50","38","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:01:57","06:08:57","700","40","35","7","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:01:30","06:09:30","1600","42","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:03:02","06:10:02","700","42","35","7","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:02:02","06:11:02","1900","37","35","9","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:03:39","06:18:39","2900","41","35","15","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:03:07","06:18:07","2600","41","35","15","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:05:36","06:07:36","550","43","35","2","200","2023-09-19T17:00:00.000000Z",""
"DS202309201","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:03:55","06:09:55","2000","40","35","6","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:06","06:07:06","1500","45","35","6","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:05:58","06:09:58","550","40","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:07","06:06:07","850","37","35","5","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:01:59","06:09:59","1500","45","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:05:49","06:12:49","1500","40","35","7","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:02:04","06:05:04","55","41","35","3","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:05:41","06:10:41","650","43","35","5","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:27","06:03:27","550","37","35","2","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:05:25","06:09:25","500","48","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:03:04","06:06:04","300","40","35","3","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:05:21","06:14:21","1600","37","35","9","200","2023-09-19T17:00:00.000000Z",""
"DS202309202","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:05:08","06:09:08","55","42","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:01:37","06:10:37","2500","49","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:01:43","06:07:43","800","44","35","6","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:02","06:17:02","3200","38","35","12","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:05:33","06:20:33","2800","48","35","15","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:05:43","06:26:43","5600","37","35","21","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:04:46","06:10:46","3100","39","35","6","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:04:38","06:15:38","4000","42","35","11","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:01:44","06:17:44","5500","45","35","16","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:04:20","06:12:20","800","43","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:05:33","06:16:33","2200","38","35","11","200","2023-09-19T17:00:00.000000Z",""
"DS202309203","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:01:37","06:09:37","1500","42","35","8","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:03:01","06:15:01","2800","36","35","12","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:04:12","06:08:12","550","44","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:02:28","06:07:28","450","39","35","5","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:04:37","06:08:37","230","38","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:05:28","06:07:28","230","37","35","2","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:05:19","06:08:19","400","36","35","3","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:04:40","06:08:40","850","35","35","4","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:05:52","06:08:52","280","38","35","3","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:04:33","06:15:33","2600","45","35","11","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:03:23","06:10:23","1700","42","35","7","200","2023-09-19T17:00:00.000000Z",""
"DS202309204","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:02:49","06:11:49","1600","48","35","9","200","2023-09-19T17:00:00.000000Z",""
"DS202309211","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:05:09","06:15:09","1900","46","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:09","06:10:09","850","42","35","5","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:04:23","06:07:23","50","38","35","3","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:15","06:09:15","700","40","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:04","06:11:04","1600","42","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:03:01","06:10:01","700","42","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:02:38","06:11:38","1900","37","35","9","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:49","06:15:49","2900","41","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:31","06:14:31","2600","41","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:04:57","06:06:57","550","43","35","2","200","2023-09-20T17:00:00.000000Z",""
"DS202309211","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:04:44","06:09:44","2000","40","35","5","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:54","06:08:54","1500","45","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:02:13","06:06:13","550","40","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:03","06:04:03","850","37","35","3","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:30","06:11:30","1500","45","35","6","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:05:58","06:12:58","1500","40","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:02:20","06:06:20","55","41","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:01:58","06:05:58","650","43","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:04:45","06:07:45","550","37","35","3","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:01:27","06:03:27","500","48","35","2","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:01:37","06:05:37","300","40","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:57","06:13:57","1600","37","35","9","200","2023-09-20T17:00:00.000000Z",""
"DS202309212","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:02:58","06:06:58","55","42","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:05:49","06:16:49","2500","49","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:05:05","06:12:05","800","44","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:03:28","06:14:28","3200","38","35","11","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:03:55","06:13:55","2800","48","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:01:56","06:18:56","5600","37","35","17","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:04:23","06:15:23","3100","39","35","11","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:04:21","06:14:21","4000","42","35","10","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:01:54","06:17:54","5500","45","35","16","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:05:04","06:11:04","800","43","35","6","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:03:03","06:10:03","2200","38","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309213","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:04:17","06:12:17","1500","42","35","8","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:05:07","06:17:07","2800","36","35","12","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:02:07","06:06:07","550","44","35","4","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:03:29","06:06:29","450","39","35","3","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:36","06:06:36","230","38","35","2","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:21","06:07:21","230","37","35","3","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:05:24","06:07:24","400","36","35","2","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:03:51","06:12:51","850","35","35","9","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:02:50","06:08:50","280","38","35","6","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:03:20","06:17:20","2600","45","35","14","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:18","06:11:18","1700","42","35","7","200","2023-09-20T17:00:00.000000Z",""
"DS202309214","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:01:24","06:09:24","1600","48","35","8","200","2023-09-20T17:00:00.000000Z",""
"DS202309221","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:05:17","06:14:17","1900","46","40","9","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:03:21","06:09:21","850","42","40","6","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:03:45","06:06:45","50","38","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:02:07","06:06:07","700","40","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:02:12","06:09:12","1600","42","40","7","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:04:06","06:11:06","700","42","40","7","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:05:56","06:15:56","1900","37","40","10","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:05:53","06:17:53","2900","41","40","12","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:05:11","06:19:11","2600","41","40","14","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:02:33","06:05:33","550","43","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309221","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:01:11","06:07:11","2000","40","40","6","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:02:51","06:09:51","1500","45","40","7","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:05:57","06:09:57","550","40","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:03:42","06:08:42","850","37","40","5","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:04","06:09:04","1500","45","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:04:02","06:08:02","1500","40","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:03:28","06:08:28","55","41","40","5","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:01:14","06:03:14","650","43","40","2","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:02:47","06:06:47","550","37","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:01:52","06:03:52","500","48","40","2","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:04:53","06:06:53","300","40","40","2","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:02:36","06:11:36","1600","37","40","9","200","2023-09-21T17:00:00.000000Z",""
"DS202309222","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:02:50","06:05:50","55","42","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:14","06:11:14","2500","49","40","6","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:03:19","06:10:19","800","44","40","7","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:04:09","06:16:09","3200","38","40","12","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:03:20","06:12:20","2800","48","40","9","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:02:15","06:19:15","5600","37","40","17","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:01:23","06:12:23","3100","39","40","11","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:01:47","06:15:47","4000","42","40","14","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:05:59","06:22:59","5500","45","40","17","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:03:46","06:11:46","800","43","40","8","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:05:26","06:16:26","2200","38","40","11","200","2023-09-21T17:00:00.000000Z",""
"DS202309223","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:03:02","06:09:02","1500","42","40","6","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:03:38","06:19:38","2800","36","40","16","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:01:57","06:04:57","550","44","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:05:32","06:10:32","450","39","40","5","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:27","06:06:27","230","38","40","2","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:55","06:08:55","230","37","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:02:09","06:05:09","400","36","40","3","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:03:38","06:08:38","850","35","40","5","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:03:29","06:07:29","280","38","40","4","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:04:35","06:14:35","2600","45","40","10","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:02:39","06:12:39","1700","42","40","10","200","2023-09-21T17:00:00.000000Z",""
"DS202309224","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:02:17","06:10:17","1600","48","40","8","200","2023-09-21T17:00:00.000000Z",""
"DS202309231","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:02:19","06:12:19","1900","46","40","10","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:02:06","06:07:06","850","42","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:01:27","06:04:27","50","38","40","3","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:04:23","06:11:23","700","40","40","7","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:02:10","06:12:10","1600","42","40","10","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:02:18","06:09:18","700","42","40","7","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:01:17","06:10:17","1900","37","40","9","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:18","06:21:18","2900","41","40","16","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:05:38","06:20:38","2600","41","40","15","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:04:37","06:09:37","550","43","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309231","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:02:21","06:08:21","2000","40","40","6","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:58","06:06:58","1500","45","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:02:39","06:07:39","550","40","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:03:43","06:08:43","850","37","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:03:57","06:08:57","1500","45","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:02:50","06:06:50","1500","40","40","4","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:05:33","06:08:33","55","41","40","3","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:01:46","06:06:46","650","43","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:14","06:05:14","550","37","40","4","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:05:42","06:10:42","500","48","40","5","200","2023-09-22T17:00:00.000000Z",""
