"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","courier_last_stamp","status","created_at","updated_at"
"4681","DS202310103","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:03:08","06:17:08","2500","49","60","15","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"4682","DS202310103","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:05:03","06:11:03","800","44","60","8","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"4683","DS202310103","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:03:07","06:17:07","3200","38","60","16","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"4684","DS202310103","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:05:07","06:20:07","2800","48","60","17","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"4685","DS202310103","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:04:24","06:29:24","5600","37","60","27","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"4686","DS202310103","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:03:50","06:14:50","3100","39","60","13","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"4687","DS202310103","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:03:23","06:13:23","4000","42","60","12","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"4689","DS202310103","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:05:11","06:23:11","5500","45","60","20","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"4690","DS202310103","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:03:24","06:07:24","800","43","60","6","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"4691","DS202310103","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:04:17","06:12:17","2200","38","60","10","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"4692","DS202310103","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:04:02","06:10:02","1500","42","60","8","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"4693","DS202310104","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:01:02","06:13:02","2800","36","60","14","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"4694","DS202310104","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:03:11","06:09:11","550","44","60","8","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"4695","DS202310104","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:01:44","06:05:44","450","39","60","6","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"4696","DS202310104","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:03:57","06:05:57","230","38","60","4","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"4697","DS202310104","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:02:37","06:04:37","230","37","60","4","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"4698","DS202310104","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:02:08","06:04:08","400","36","60","4","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"4699","DS202310104","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:01:28","06:07:28","850","35","60","8","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T08:14:42.000000Z"
"4700","DS202310104","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:01:51","06:06:51","280","38","60","7","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"4701","DS202310104","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:02:43","06:15:43","2600","45","60","15","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"4702","DS202310104","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:04:15","06:12:15","1700","42","60","10","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"4703","DS202310104","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:03:06","06:08:06","1600","48","60","7","0,0","200","2023-10-09T17:00:00.000000Z","2024-05-12T09:17:56.000000Z"
"4704","DS202310111","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:03:43","06:13:43","1900","46","60","12","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"4705","DS202310111","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:04:34","06:10:34","850","42","60","8","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"4706","DS202310111","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:04","06:05:04","50","38","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"4707","DS202310111","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:03:11","06:09:11","700","40","60","8","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"4708","DS202310111","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:24","06:11:24","1600","42","60","9","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"4709","DS202310111","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:02:07","06:07:07","700","42","60","7","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"4710","DS202310111","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:03:22","06:12:22","1900","37","60","11","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"4711","DS202310111","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:04:58","06:17:58","2900","41","60","15","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"4712","DS202310111","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:31","06:16:31","2600","41","60","14","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"4713","DS202310111","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:02:55","06:05:55","550","43","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"4714","DS202310111","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:05","06:11:05","2000","40","60","8","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"4715","DS202310112","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:50","06:11:50","1500","45","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4716","DS202310112","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:38","06:09:38","550","40","60","7","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"4717","DS202310112","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:05:21","06:07:21","850","37","60","4","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"4718","DS202310112","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:41","06:12:41","1500","45","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4719","DS202310112","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:04","06:10:04","1500","40","60","8","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"4720","DS202310112","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:05:13","06:10:13","55","41","60","7","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"4721","DS202310112","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:05:25","06:08:25","650","43","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"4722","DS202310112","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:04:04","06:09:04","550","37","60","7","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"4723","DS202310112","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:02:22","06:05:22","500","48","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"4724","DS202310112","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:02:17","06:04:17","300","40","60","4","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"4725","DS202310112","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:03:06","06:11:06","1600","37","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"4726","DS202310112","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:52","06:07:52","55","42","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"4727","DS202310113","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:04:20","06:13:20","2500","49","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"4728","DS202310113","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:01:36","06:08:36","800","44","60","9","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"4729","DS202310113","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","1","06:02:52","06:15:52","3200","38","60","15","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"4730","DS202310113","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:04:26","06:13:26","2800","48","60","11","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"4731","DS202310113","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:05:59","06:23:59","5600","37","60","20","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"4732","DS202310113","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:04:49","06:11:49","3100","39","60","9","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"4733","DS202310113","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:01:47","06:14:47","4000","42","60","15","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"4735","DS202310113","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:05:53","06:25:53","5500","45","60","22","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"4736","DS202310113","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:04:21","06:08:21","800","43","60","6","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"4737","DS202310113","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:04:40","06:13:40","2200","38","60","11","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"4738","DS202310113","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:01:29","06:09:29","1500","42","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"4739","DS202310114","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:03:05","06:19:05","2800","36","60","18","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"4740","DS202310114","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:05:24","06:09:24","550","44","60","6","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"4741","DS202310114","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:05:24","06:09:24","450","39","60","6","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"4742","DS202310114","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:26","06:09:26","230","38","60","7","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"4743","DS202310114","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:01:13","06:03:13","230","37","60","4","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"4744","DS202310114","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:05:31","06:09:31","400","36","60","6","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"4745","DS202310114","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:04:59","06:11:59","850","35","60","9","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T08:14:42.000000Z"
"4746","DS202310114","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:05:29","06:08:29","280","38","60","5","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"4747","DS202310114","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:04:02","06:18:02","2600","45","60","16","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"4748","DS202310114","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:05:05","06:13:05","1700","42","60","10","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"4749","DS202310114","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:03:30","06:07:30","1600","48","60","6","0,0","200","2023-10-10T17:00:00.000000Z","2024-05-12T09:17:56.000000Z"
"4750","DS202310121","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:01:09","06:08:09","1900","46","50","8","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"4751","DS202310121","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:43","06:11:43","850","42","50","7","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"4752","DS202310121","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:01:39","06:05:39","50","38","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"4753","DS202310121","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:03:35","06:10:35","700","40","50","8","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"4754","DS202310121","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:04:51","06:11:51","1600","42","50","8","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"4755","DS202310121","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:03:20","06:10:20","700","42","50","8","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"4756","DS202310121","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:05:29","06:15:29","1900","37","50","11","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"4757","DS202310121","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:01:12","06:11:12","2900","41","50","11","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"4758","DS202310121","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:04:42","06:14:42","2600","41","50","11","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"4759","DS202310121","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:02:32","06:05:32","550","43","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"4760","DS202310121","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:05:31","06:11:31","2000","40","50","7","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"4761","DS202310122","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:10","06:10:10","1500","45","50","7","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4762","DS202310122","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:01:03","06:06:03","550","40","50","6","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"4763","DS202310122","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:01:51","06:05:51","850","37","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"4764","DS202310122","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:08","06:09:08","1500","45","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4765","DS202310122","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:02:25","06:10:25","1500","40","50","9","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"4766","DS202310122","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:05:49","06:08:49","55","41","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"4767","DS202310122","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:02:01","06:05:01","650","43","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"4768","DS202310122","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:05:10","06:10:10","550","37","50","6","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"4769","DS202310122","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:02:06","06:07:06","500","48","50","6","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"4770","DS202310122","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:03:15","06:05:15","300","40","50","3","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"4771","DS202310122","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:04:47","06:13:47","1600","37","50","10","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"4772","DS202310122","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:05:49","06:08:49","55","42","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"4773","DS202310123","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:02:53","06:09:53","2500","49","50","7","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"4774","DS202310123","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:52","06:09:52","800","44","50","8","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"4775","DS202310123","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:16","06:17:16","3200","38","50","13","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"4776","DS202310123","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:04:17","06:16:17","2800","48","50","13","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"4777","DS202310123","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:05:24","06:26:24","5600","37","50","22","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"4778","DS202310123","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:02:11","06:11:11","3100","39","50","10","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"4779","DS202310123","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:05:45","06:13:45","4000","42","50","9","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"4781","DS202310123","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:03:57","06:20:57","5500","45","50","18","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"4782","DS202310123","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:03:42","06:07:42","800","43","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"4783","DS202310123","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:03:23","06:11:23","2200","38","50","9","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"4784","DS202310123","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:02:53","06:07:53","1500","42","50","6","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"4785","DS202310124","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:01:19","06:15:19","2800","36","50","15","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"4786","DS202310124","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:03:21","06:06:21","550","44","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"4787","DS202310124","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:01:18","06:05:18","450","39","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"4788","DS202310124","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:02:18","06:06:18","230","38","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"4789","DS202310124","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:39","06:07:39","230","37","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"4790","DS202310124","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:04:08","06:07:08","400","36","50","4","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"4791","DS202310124","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:02:11","06:06:11","850","35","50","5","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T08:14:42.000000Z"
"4792","DS202310124","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:02:57","06:08:57","280","38","50","7","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"4793","DS202310124","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:04:12","06:17:12","2600","45","50","14","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"4794","DS202310124","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:03:57","06:11:57","1700","42","50","9","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"4795","DS202310124","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:01:18","06:10:18","1600","48","50","10","0,0","200","2023-10-11T17:00:00.000000Z","2024-05-12T09:17:56.000000Z"
"4796","DS202310131","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:03:57","06:13:57","1900","46","40","10","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"4797","DS202310131","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:04:01","06:11:01","850","42","40","7","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"4798","DS202310131","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:02:12","06:07:12","50","38","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"4799","DS202310131","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:01:46","06:05:46","700","40","40","4","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"4800","DS202310131","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:05:39","06:14:39","1600","42","40","9","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"4801","DS202310131","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:05:13","06:11:13","700","42","40","6","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"4802","DS202310131","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:04:33","06:14:33","1900","37","40","10","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"4803","DS202310131","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:05:34","06:15:34","2900","41","40","10","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"4804","DS202310131","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:01:17","06:11:17","2600","41","40","10","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"4805","DS202310131","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:02:59","06:07:59","550","43","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"4806","DS202310131","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:03:39","06:08:39","2000","40","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"4807","DS202310132","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:03:17","06:11:17","1500","45","40","8","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4808","DS202310132","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:03:51","06:08:51","550","40","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"4809","DS202310132","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:04:30","06:09:30","850","37","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"4810","DS202310132","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:54","06:05:54","1500","45","40","4","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"4811","DS202310132","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:03:34","06:07:34","1500","40","40","4","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"4812","DS202310132","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:04:37","06:09:37","55","41","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"4813","DS202310132","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:01:10","06:05:10","650","43","40","4","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"4814","DS202310132","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:04:10","06:09:10","550","37","40","5","0,0","200","2023-10-12T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
